EVENT_ID;TICKET_ID;SECTOR_ID;SEAT_ID;sector_left;sector_righ
85;1437873;305;130861;306;304
85;1439685;305;130862;306;304
85;1456403;305;130863;306;304
85;1456402;305;130864;306;304
85;1436889;305;130865;306;304
85;1449554;305;130866;306;304
85;1422598;305;130867;306;304
85;1437872;305;130868;306;304
85;1429418;305;130869;306;304
85;1444344;305;130870;306;304
85;1443130;305;130871;306;304
85;1459088;305;130872;306;304
85;1432264;305;130873;306;304
85;1475700;305;130874;306;304
85;1452575;305;130875;306;304
85;1439684;305;130876;306;304
85;1431414;305;130877;306;304
85;1443129;305;130878;306;304
85;1441270;305;130879;306;304
85;1449001;305;130880;306;304
85;1476612;305;130881;306;304
85;1436137;305;130882;306;304
85;1449000;305;130883;306;304
85;1441269;305;130884;306;304
85;1443128;305;130885;306;304
85;1431413;305;130886;306;304
85;1439683;305;130887;306;304
85;1452574;305;130888;306;304
85;1450948;305;130889;306;304
85;1432263;305;130890;306;304
85;1459087;305;130891;306;304
85;1452573;305;130892;306;304
85;1444343;305;130893;306;304
85;1429417;305;130894;306;304
85;1437871;305;130895;306;304
85;1421788;305;130896;306;304
85;1448999;305;130897;306;304
85;1436888;305;130898;306;304
85;1456401;305;130899;306;304
85;1456400;305;130900;306;304
85;1439682;305;130901;306;304
85;1437870;305;130902;306;304
85;1421787;305;130903;306;304
85;1437225;305;130904;306;304
85;1452572;305;130905;306;304
85;1459086;305;130906;306;304
85;1432262;305;130907;306;304
85;1459085;305;130908;306;304
85;1441268;305;130909;306;304
85;1421786;305;130910;306;304
85;1431412;305;130911;306;304
85;1429416;305;130912;306;304
85;1456399;305;130913;306;304
85;1456398;305;130914;306;304
85;1436887;305;130915;306;304
85;1436886;305;130916;306;304
85;1436136;305;130917;306;304
85;1441267;305;130918;306;304
85;1429415;305;130919;306;304
85;1431411;305;130920;306;304
85;1443127;305;130921;306;304
85;1452571;305;130922;306;304
85;1450947;305;130923;306;304
85;1432261;305;130924;306;304
85;1450946;305;130925;306;304
85;1439681;305;130926;306;304
85;1444342;305;130927;306;304
85;1443126;305;130928;306;304
85;1444341;305;130929;306;304
85;1448998;305;130930;306;304
85;1436135;305;130931;306;304
85;1436134;305;130932;306;304
85;1436885;305;130933;306;304
85;1444340;305;130934;306;304
85;1443125;305;130935;306;304
85;1444339;305;130936;306;304
85;1429414;305;130937;306;304
85;1450945;305;130938;306;304
85;1452570;305;130939;306;304
85;1450944;305;130940;306;304
85;1432260;305;130941;306;304
85;1459084;305;130942;306;304
85;1441266;305;130943;306;304
85;1439680;305;130944;306;304
85;1431410;305;130945;306;304
85;1421785;305;130946;306;304
85;1448997;305;130947;306;304
85;1448996;305;130948;306;304
85;1456397;305;130949;306;304
85;1456396;305;130950;306;304
85;1439679;305;130951;306;304
85;1441265;305;130952;306;304
85;1421784;305;130953;306;304
85;1431409;305;130954;306;304
85;1459083;305;130955;306;304
85;1452569;305;130956;306;304
85;1459082;305;130957;306;304
85;1432259;305;130958;306;304
85;1437224;305;130959;306;304
85;1421783;305;130960;306;304
85;1437223;305;130961;306;304
85;1429413;305;130962;306;304
85;1444338;305;130963;306;304
85;1456395;305;130964;306;304
85;1448995;305;130965;306;304
85;1436884;305;130966;306;304
85;1436133;305;130967;306;304
85;1437222;305;130968;306;304
85;1439678;305;130969;306;304
85;1444337;305;130970;306;304
85;1443124;305;130971;306;304
85;1459081;305;130972;306;304
85;1452568;305;130973;306;304
85;1450943;305;130974;306;304
85;1432258;305;130975;306;304
85;1429412;305;130976;306;304
85;1441264;305;130977;306;304
85;1443123;305;130978;306;304
85;1431408;305;130979;306;304
85;1436883;305;130980;306;304
85;1436132;305;130981;306;304
85;1436131;305;130982;306;304
85;1436882;305;130983;306;304
85;1431407;305;130984;306;304
85;1443122;305;130985;306;304
85;1441263;305;130986;306;304
85;1429411;305;130987;306;304
85;1431406;305;130988;306;304
85;1450942;305;130989;306;304
85;1452567;305;130990;306;304
85;1459080;305;130991;306;304
85;1431935;305;130992;306;304
85;1444336;305;130993;306;304
85;1439677;305;130994;306;304
85;1437221;305;130995;306;304
85;1421782;305;130996;306;304
85;1436881;305;130997;306;304
85;1448994;305;130998;306;304
85;1456394;305;130999;306;304
85;1456393;305;131000;306;304
85;1429410;305;131001;306;304
85;1437220;305;131002;306;304
85;1421781;305;131003;306;304
85;1437219;305;131004;306;304
85;1431934;305;131005;306;304
85;1459079;305;131006;306;304
85;1452566;305;131007;306;304
85;1459078;305;131008;306;304
85;1431933;305;131009;306;304
85;1421780;305;131010;306;304
85;1441262;305;131011;306;304
85;1439676;305;131012;306;304
85;1431405;305;131013;306;304
85;1456392;305;131014;306;304
85;1448993;305;131015;306;304
85;1448992;305;131016;306;304
85;1436130;305;131017;306;304
85;1431404;305;131018;306;304
85;1439675;305;131019;306;304
85;1441261;305;131020;306;304
85;1443121;305;131021;306;304
85;1431932;305;131022;306;304
85;1450941;305;131023;306;304
85;1452565;305;131024;306;304
85;1450940;305;131025;306;304
85;1429409;305;131026;306;304
85;1444335;305;131027;306;304
85;1443120;305;131028;306;304
85;1444334;305;131029;306;304
85;1436880;305;131030;306;304
85;1436129;305;131031;306;304
85;1436128;305;131032;306;304
85;1448991;305;131033;306;304
85;1436879;305;131034;306;304
85;1443119;305;131035;306;304
85;1444333;305;131036;306;304
85;1439674;305;131037;306;304
85;1437218;305;131038;306;304
85;1431931;305;131039;306;304
85;1450939;305;131040;306;304
85;1452564;305;131041;306;304
85;1459077;305;131042;306;304
85;1431403;305;131043;306;304
85;1429408;305;131044;306;304
85;1441260;305;131045;306;304
85;1421779;305;131046;306;304
85;1436878;305;131047;306;304
85;1436877;305;131048;306;304
85;1456391;305;131049;306;304
85;1456390;305;131050;306;304
85;1429407;305;131051;306;304
85;1431402;305;131052;306;304
85;1421778;305;131053;306;304
85;1441259;305;131054;306;304
85;1459076;305;131055;306;304
85;1431930;305;131056;306;304
85;1458385;305;131057;306;304
85;1452563;305;131058;306;304
85;1450938;305;131059;306;304
85;1421777;305;131060;306;304
85;1437217;305;131061;306;304
85;1439673;305;131062;306;304
85;1444332;305;131063;306;304
85;1456389;305;131064;306;304
85;1436876;305;131065;306;304
85;1448990;305;131066;306;304
85;1436127;305;131067;306;304
85;1437216;305;131068;306;304
85;1429406;305;131069;306;304
85;1444331;305;131070;306;304
85;1443118;305;131071;306;304
85;1458384;305;131072;306;304
85;1431929;305;131073;306;304
85;1450937;305;131074;306;304
85;1452562;305;131075;306;304
85;1439672;305;131076;306;304
85;1431401;305;131077;306;304
85;1443117;305;131078;306;304
85;1441258;305;131079;306;304
85;1439671;305;131080;306;304
85;1436126;305;131081;306;304
85;1436125;305;131082;306;304
85;1448989;305;131083;306;304
85;1448988;305;131084;306;304
85;1443116;305;131085;306;304
85;1431400;305;131086;306;304
85;1439670;305;131087;306;304
85;1441257;305;131088;306;304
85;1450936;305;131089;306;304
85;1431928;305;131090;306;304
85;1458383;305;131091;306;304
85;1452561;305;131092;306;304
85;1444330;305;131093;306;304
85;1429129;305;131094;306;304
85;1437215;305;131095;306;304
85;1421776;305;131096;306;304
85;1448987;305;131097;306;304
85;1436875;305;131098;306;304
85;1456388;305;131099;306;304
85;1456387;305;131100;306;304
85;1439669;305;131101;306;304
85;1437214;305;131102;306;304
85;1421775;305;131103;306;304
85;1437213;305;131104;306;304
85;1439668;305;131105;306;304
85;1458382;305;131106;306;304
85;1431927;305;131107;306;304
85;1458381;305;131108;306;304
85;1452560;305;131109;306;304
85;1421774;305;131110;306;304
85;1431399;305;131111;306;304
85;1429128;305;131112;306;304
85;1441256;305;131113;306;304
85;1456386;305;131114;306;304
85;1436874;305;131115;306;304
85;1436873;305;131116;306;304
85;1436124;305;131117;306;304
85;1441255;305;131118;306;304
85;1429127;305;131119;306;304
85;1431398;305;131120;306;304
85;1443115;305;131121;306;304
85;1452559;305;131122;306;304
85;1450935;305;131123;306;304
85;1431926;305;131124;306;304
85;1450934;305;131125;306;304
85;1452558;305;131126;306;304
85;1444329;305;131127;306;304
85;1443114;305;131128;306;304
85;1444328;305;131129;306;304
85;1439667;305;131130;306;304
85;1436123;305;131131;306;304
85;1436122;305;131132;306;304
85;1436872;305;131133;306;304
85;1448986;305;131134;306;304
85;1441917;305;131135;306;304
85;1444327;305;131136;306;304
85;1429126;305;131137;306;304
85;1437212;305;131138;306;304
85;1452557;305;131139;306;304
85;1450473;305;131140;306;304
85;1431925;305;131141;306;304
85;1458380;305;131142;306;304
85;1441254;305;131143;306;304
85;1439666;305;131144;306;304
85;1431397;305;131145;306;304
85;1421773;305;131146;306;304
85;1448985;305;131147;306;304
85;1448984;305;131148;306;304
85;1456385;305;131149;306;304
85;1456384;305;131150;306;304
85;1448983;305;131151;306;304
85;1441253;305;131152;306;304
85;1421772;305;131153;306;304
85;1431396;305;131154;306;304
85;1439665;305;131155;306;304
85;1452556;305;131156;306;304
85;1458379;305;131157;306;304
85;1431924;305;131158;306;304
85;1450472;305;131159;306;304
85;1421771;305;131160;306;304
85;1437211;305;131161;306;304
85;1429125;305;131162;306;304
85;1444326;305;131163;306;304
85;1456383;305;131164;306;304
85;1448982;305;131165;306;304
85;1436871;305;131166;306;304
85;1435615;305;131167;306;304
85;1437210;305;131168;306;304
85;1439664;305;131169;306;304
85;1444325;305;131170;306;304
85;1441916;305;131171;306;304
85;1458378;305;131172;306;304
85;1452555;305;131173;306;304
85;1450471;305;131174;306;304
85;1431923;305;131175;306;304
85;1450470;305;131176;306;304
85;1441252;305;131177;306;304
85;1441915;305;131178;306;304
85;1431395;305;131179;306;304
85;1429124;305;131180;306;304
85;1435614;305;131181;306;304
85;1435613;305;131182;306;304
85;1436870;305;131183;306;304
85;1436869;305;131184;306;304
85;1441914;305;131185;306;304
85;1441251;305;131186;306;304
85;1429123;305;131187;306;304
85;1431394;305;131188;306;304
85;1450469;305;131189;306;304
85;1452554;305;131190;306;304
85;1458377;305;131191;306;304
85;1431922;305;131192;306;304
85;1444324;305;131193;306;304
85;1437915;305;131194;306;304
85;1437209;305;131195;306;304
85;1421770;305;131196;306;304
85;1437208;305;131197;306;304
85;1448981;305;131198;306;304
85;1456382;305;131199;306;304
85;1456381;305;131200;306;304
85;1436868;305;131201;306;304
85;1437207;305;131202;306;304
85;1421769;305;131203;306;304
85;1437206;305;131204;306;304
85;1429122;305;131205;306;304
85;1458376;305;131206;306;304
85;1452553;305;131207;306;304
85;1458375;305;131208;306;304
85;1431921;305;131209;306;304
85;1421768;305;131210;306;304
85;1441250;305;131211;306;304
85;1437914;305;131212;306;304
85;1431393;305;131213;306;304
85;1456380;305;131214;306;304
85;1448980;305;131215;306;304
85;1448979;305;131216;306;304
85;1435612;305;131217;306;304
85;1431392;305;131218;306;304
85;1437913;305;131219;306;304
85;1441249;305;131220;306;304
85;1441913;305;131221;306;304
85;1431391;305;131222;306;304
85;1450468;305;131223;306;304
85;1452552;305;131224;306;304
85;1450467;305;131225;306;304
85;1431920;305;131226;306;304
85;1444323;305;131227;306;304
85;1441912;305;131228;306;304
85;1444322;305;131229;306;304
85;1429121;305;131230;306;304
85;1435611;305;131231;306;304
85;1435610;305;131232;306;304
85;1448978;305;131233;306;304
85;1436867;305;131234;306;304
85;1441911;305;131235;306;304
85;1444321;305;131236;306;304
85;1437912;305;131237;306;304
85;1437205;305;131238;306;304
85;1431919;305;131239;306;304
85;1450466;305;131240;306;304
85;1452551;305;131241;306;304
85;1458374;305;131242;306;304
85;1431918;305;131243;306;304
85;1429120;305;131244;306;304
85;1441248;305;131245;306;304
85;1421767;305;131246;306;304
85;1431390;305;131247;306;304
85;1436866;305;131248;306;304
85;1456379;305;131249;306;304
85;1456378;305;131250;306;304
85;1436865;305;131251;306;304
85;1431389;305;131252;306;304
85;1421766;305;131253;306;304
85;1441247;305;131254;306;304
85;1429119;305;131255;306;304
85;1431917;305;131256;306;304
85;1458373;305;131257;306;304
85;1452550;305;131258;306;304
85;1450465;305;131259;306;304
85;1421765;305;131260;306;304
85;1437204;305;131261;306;304
85;1437911;305;131262;306;304
85;1444320;305;131263;306;304
85;1456377;305;131264;306;304
85;1436864;305;131265;306;304
85;1448977;305;131266;306;304
85;1435609;305;131267;306;304
85;1435608;305;131268;306;304
85;1429118;305;131269;306;304
85;1444319;305;131270;306;304
85;1441910;305;131271;306;304
85;1444318;305;131272;306;304
85;1431916;305;131273;306;304
85;1477576;306;131274;307;305
85;1473313;306;131275;307;305
85;1477575;306;131276;307;305
85;1468388;306;131277;307;305
85;1447670;306;131278;307;305
85;1450066;306;131279;307;305
85;1471850;306;131280;307;305
85;1478208;306;131281;307;305
85;1478207;306;131282;307;305
85;1457981;306;131283;307;305
85;1457980;306;131284;307;305
85;1447669;306;131285;307;305
85;1468387;306;131286;307;305
85;1471849;306;131287;307;305
85;1450065;306;131288;307;305
85;1477574;306;131289;307;305
85;1435268;306;131290;307;305
85;1474227;306;131291;307;305
85;1473312;306;131292;307;305
85;1474226;306;131293;307;305
85;1466146;306;131294;307;305
85;1463094;306;131295;307;305
85;1423018;306;131296;307;305
85;1463093;306;131297;307;305
85;1463732;306;131298;307;305
85;1460640;306;131299;307;305
85;1460409;306;131300;307;305
85;1457979;306;131301;307;305
85;1463092;306;131302;307;305
85;1423017;306;131303;307;305
85;1463091;306;131304;307;305
85;1471848;306;131305;307;305
85;1474225;306;131306;307;305
85;1435267;306;131307;307;305
85;1474224;306;131308;307;305
85;1473311;306;131309;307;305
85;1423016;306;131310;307;305
85;1468386;306;131311;307;305
85;1466145;306;131312;307;305
85;1450064;306;131313;307;305
85;1447668;306;131314;307;305
85;1463731;306;131315;307;305
85;1463730;306;131316;307;305
85;1478206;306;131317;307;305
85;1478205;306;131318;307;305
85;1466144;306;131319;307;305
85;1468385;306;131320;307;305
85;1446747;306;131321;307;305
85;1450063;306;131322;307;305
85;1477573;306;131323;307;305
85;1435266;306;131324;307;305
85;1477572;306;131325;307;305
85;1473310;306;131326;307;305
85;1453850;306;131327;307;305
85;1446746;306;131328;307;305
85;1453849;306;131329;307;305
85;1471847;306;131330;307;305
85;1478204;306;131331;307;305
85;1478203;306;131332;307;305
85;1463729;306;131333;307;305
85;1457978;306;131334;307;305
85;1446745;306;131335;307;305
85;1453848;306;131336;307;305
85;1466143;306;131337;307;305
85;1463090;306;131338;307;305
85;1423015;306;131339;307;305
85;1477571;306;131340;307;305
85;1435265;306;131341;307;305
85;1474223;306;131342;307;305
85;1473309;306;131343;307;305
85;1471846;306;131344;307;305
85;1468384;306;131345;307;305
85;1423014;306;131346;307;305
85;1450062;306;131347;307;305
85;1457977;306;131348;307;305
85;1460408;306;131349;307;305
85;1460407;306;131350;307;305
85;1457976;306;131351;307;305
85;1450061;306;131352;307;305
85;1423013;306;131353;307;305
85;1468383;306;131354;307;305
85;1471845;306;131355;307;305
85;1473308;306;131356;307;305
85;1474222;306;131357;307;305
85;1435264;306;131358;307;305
85;1477570;306;131359;307;305
85;1423012;306;131360;307;305
85;1463089;306;131361;307;305
85;1466142;306;131362;307;305
85;1453847;306;131363;307;305
85;1446744;306;131364;307;305
85;1457975;306;131365;307;305
85;1463728;306;131366;307;305
85;1478202;306;131367;307;305
85;1478201;306;131368;307;305
85;1471844;306;131369;307;305
85;1453846;306;131370;307;305
85;1446743;306;131371;307;305
85;1453845;306;131372;307;305
85;1473307;306;131373;307;305
85;1477569;306;131374;307;305
85;1435263;306;131375;307;305
85;1477568;306;131376;307;305
85;1450060;306;131377;307;305
85;1446742;306;131378;307;305
85;1468382;306;131379;307;305
85;1466141;306;131380;307;305
85;1478200;306;131381;307;305
85;1478199;306;131382;307;305
85;1463727;306;131383;307;305
85;1463726;306;131384;307;305
85;1460406;306;131385;307;305
85;1448449;306;131386;307;305
85;1466140;306;131387;307;305
85;1468381;306;131388;307;305
85;1422689;306;131389;307;305
85;1473306;306;131390;307;305
85;1474221;306;131391;307;305
85;1435262;306;131392;307;305
85;1474220;306;131393;307;305
85;1471843;306;131394;307;305
85;1463088;306;131395;307;305
85;1422688;306;131396;307;305
85;1463087;306;131397;307;305
85;1457974;306;131398;307;305
85;1460405;306;131399;307;305
85;1460404;306;131400;307;305
85;1463725;306;131401;307;305
85;1463086;306;131402;307;305
85;1422687;306;131403;307;305
85;1463085;306;131404;307;305
85;1466139;306;131405;307;305
85;1474219;306;131406;307;305
85;1473305;306;131407;307;305
85;1474218;306;131408;307;305
85;1435261;306;131409;307;305
85;1475589;306;131410;307;305
85;1448448;306;131411;307;305
85;1471842;306;131412;307;305
85;1468380;306;131413;307;305
85;1446741;306;131414;307;305
85;1457973;306;131415;307;305
85;1457972;306;131416;307;305
85;1478198;306;131417;307;305
85;1478197;306;131418;307;305
85;1471841;306;131419;307;305
85;1448447;306;131420;307;305
85;1446740;306;131421;307;305
85;1468379;306;131422;307;305
85;1475588;306;131423;307;305
85;1473304;306;131424;307;305
85;1475587;306;131425;307;305
85;1435260;306;131426;307;305
85;1453844;306;131427;307;305
85;1446739;306;131428;307;305
85;1453843;306;131429;307;305
85;1466138;306;131430;307;305
85;1463084;306;131431;307;305
